ID,victim,gang,date,Victim Country,Victim sectors,NumberN/AofN/Aemployees,Sales,Ransom Currency,Ransom Paid
17497.0,bspcr,lockbit3,2024-09-19,Costa Rica,Services,<25,<$5M,,
17496.0,IIB ( Israeli Industrial Batteries ),handala,2024-09-19,Israel,Retail,,,,
17495.0,Vidisco,handala,2024-09-19,Israel,Industrial,34,$7.6M,,
17490.0,Plaisted Companies,play,2024-09-18,USA,Services,84,<$5M,,
17489.0,Bertelkamp Automation,qilin,2024-09-18,USA,Retail,80,$32.6M,,
17488.0,DJH Jugendherberge,hunters,2024-09-18,Germany,Services,<25,<$5M,,
17487.0,Chernan Technology,orca,2024-09-18,Taiwan,Services,<25,$14.6M,,
17486.0,Compass Group,medusa,2024-09-18,Australia,Services,13600,$2B,,
17485.0,AZPIRED,medusa,2024-09-18,Philippines,Services,124,$13.8M,,
17484.0,Providence Public School Department,medusa,2024-09-18,USA,Education,3182,$310.1M,,
17483.0,Amerinational Community Services,medusa,2024-09-18,USA,Finance,109,$13.6M,,
17482.0,Prentke Romich Company,FOG,2024-09-18,USA,Technology,183,$104.5M,,
17480.0,agricola,qilin,2024-09-18,Romania,Agriculture,75,,,
17479.0,globe.bd,ValenciaLeaks,2024-09-18,Bangladesh,Industrial,44,$8.7M,,
17478.0,satiagroup,ValenciaLeaks,2024-09-18,Pakistan,Agriculture,2187,$205.8M,,
17477.0,duopharmabiotech,ValenciaLeaks,2024-09-18,Malaysia,Industrial,1627,$148M,,
17476.0,tendam,ValenciaLeaks,2024-09-18,Spain,Retail,11000,,,
17474.0,galloway-macleod.co.uk,ransomhub,2024-09-18,UK,Industrial,77,$27.1M,,
17473.0,ringpower,ransomhub,2024-09-18,USA,Retail,3500,$738.9M,,
17472.0,miit.gov.cn,killsec,2024-09-17,China,Services,26,<$5M,,
17471.0,quenotedeporten,ransomhub,2024-09-17,USA,Public,<25,<$5M,,
17470.0,natcoglobal,cactus,2024-09-17,USA,Services,898,$154.2M,,
17467.0,tta.cls,ransomhub,2024-09-16,Chile,Unknown,,,,
17466.0,kryptonresources,ransomhub,2024-09-16,Philippines,Retail,68,<$5M,,
17465.0,oipip.gda.pl,ransomhub,2024-09-16,Poland,Unknown,,,,
17463.0,taperuvicha,ransomhub,2024-09-16,Paraguay,Retail,325,$27.3M,,
17462.0,topdoctors,ransomhub,2024-09-16,Spain,Healthcare,351,$17.8M,,
17461.0,adantia,ransomhub,2024-09-16,Spain,Energy,27,<$5M,,
17460.0,Faith Family Church,ransomhub,2024-09-16,USA,Public,29,<$5M,,
17459.0,8010urbanliving,ransomhub,2024-09-16,Colombia,Services,<50,,,
17456.0,gestiriego,threeam,2024-09-17,Spain,Retail,61,$12.6M,,
17455.0,AutoCanada,hunters,2024-09-17,Canada,Industrial,4041,$4.6B,,
17454.0,New Electric,hunters,2024-09-17,USA,Construction,111,$65.3M,,
17453.0,capecodacademy,ransomhub,2024-09-17,USA,Education,95,$9.3M,,
17452.0,nikpol,ransomhub,2024-09-17,Australia,Construction,140,$89.1M,,
17451.0,plumbersstock,ransomhub,2024-09-17,USA,Retail,56,$8M,,
17448.0,peerlessumbrella,cactus,2024-09-17,USA,Industrial,121,$23.3M,,
17447.0,thomas-lloyd,cactus,2024-09-17,Switzerland,Finance,102,$66.1M,,
17445.0,Sherr Puttmann Akins Lamb PC,bianlian,2024-09-17,USA,Public,<25,<$5M,,
17444.0,Port of Seattle,rhysida,2024-09-17,USA,Transportation,2188,$797.9M,,
17443.0,Rsp,play,2024-09-17,Canada,Unknown,,,,
17442.0,Protective Industrial Products,play,2024-09-17,USA,Retail,1500,,,
17441.0,Inktel,play,2024-09-17,USA,Services,500,$102.5M,,
17440.0,Hariri Pontarini Architects,play,2024-09-17,Canada,Construction,136,$21.1M,,
17438.0,Baskervill,play,2024-09-16,USA,Construction,152,$23.7M,,
17437.0,Multidata,play,2024-09-16,Luxembourg,Services,<25,$15.1M,,
17436.0,SuperCommerce.ai,killsec,2024-09-16,Saudi Arabia,Finance,79,<$5M,,
17433.0,Robson Planning Group Inc,meow,2024-09-16,USA,Finance,<25,<$5M,,
17432.0,ExcelPlast Tunisie,orca,2024-09-16,Tunisia,Services,19,,,
17429.0,Cruz Marine (cruz),lynx,2024-09-16,USA,Construction,124,$42.2M,,
17428.0,EnviroNET Inc,meow,2024-09-16,USA,Services,<25,$23.9M,,
17427.0,MCNA Dental ,everest,2024-09-16,USA,Finance,347,$76.8M,,
17426.0,Environmental Code Consultants Inc,meow,2024-09-16,USA,Industrial,<25,<$5M,,
17421.0,accuraterailroad,ransomhub,2024-09-15,Canada,Construction,<25,$5.9M,,
17420.0,atlcc.net,ransomhub,2024-09-15,USA,Services,<25,<$5M,,
17419.0,nfcaa,lockbit3,2024-09-15,USA,Public,80,$5M,,
17418.0,ignitarium,lockbit3,2024-09-15,India,Technology,363,$15.5M,,
17417.0,fivestarproducts,lockbit3,2024-09-15,USA,Retail,108,$9.8M,,
17416.0,apexbrasil,lockbit3,2024-09-15,Brazil,Finance,360,$100M,,
17415.0,dowley,lockbit3,2024-09-15,USA,Services,73,$12.9M,,
17414.0,advantagecdc,ransomhub,2024-09-15,USA,Finance,<25,<$5M,,
17413.0,lafuturasrl.it,ransomhub,2024-09-15,Italy,Services,<25,<$5M,,
17412.0,Emtel,arcusmedia,2024-09-15,Mauritius,Technology,349,$66.5M,,
17411.0,salaam.af,lockbit3,2024-09-15,Afghanistan,Technology,445,$62.4M,,
17410.0,EAGLE School,qilin,2024-09-15,USA,Education,68,<5M,,
17409.0,rockymountaingastro,trinity,2024-09-15,USA,Healthcare,193,$60.3M,,
17408.0,"City of Pleasanton, California",ValenciaLeaks,2024-09-10,USA,Unknown,338,$21.6M,,
17405.0,Gino Giglio Generation Spa,arcusmedia,2024-09-15,Italy,Retail,<25,<$5M,,
17403.0,Rextech,arcusmedia,2024-09-15,Denmark,Services,<25,<$5M,,
17402.0,OnePoint Patient Care,incransom,2024-09-15,USA,Healthcare,341,$82.6M,,
17400.0,Ünipa A.Ş.,arcusmedia,2024-09-15,Turkey,Services,196,,,
17399.0,Retemex,ransomexx,2024-09-14,Mexico,Unknown,,,,
17398.0,mivideo.club,stormous,2024-09-14,Spain,Services,,,,
17397.0,TECHNOLOG S.r.l.,medusa,2024-09-14,Italy,Retail,25,<$5M,,
17396.0,Micron Internet,medusa,2024-09-14,Brazil,Services,,,,
17395.0,jatelindo,stormous,2024-09-14,Indonesia,Finance,291,<5M,,
17394.0,ORCHID-ORTHO,clop,2024-09-14,USA,Industrial,1800,$400.6M,,
17393.0,ecbawm,abyss,2024-09-14,USA,Public,42,$8.4M,,
17392.0,FD Lawrence Electric,blacksuit,2024-09-13,USA,Retail,87,$23.8M,,
17391.0,True Family Enterprises,play,2024-09-13,USA,Finance,31,$14.5M,,
17390.0,Dimensional Merchandising,play,2024-09-13,USA,Unknown,129,$11.5M,,
17389.0,Creative Playthings,play,2024-09-13,USA,Retail,311,$65.7M,,
17388.0,Hostetler Buildings,blacksuit,2024-09-13,USA,Construction,<25,<$5M,,
17386.0,"Law Offices of Michael J Gurfinkel, Inc",bianlian,2024-09-13,USA,Public,25,<$5M,,
17385.0,HB Construction,hunters,2024-09-13,USA,Construction,164,,,
17384.0,VIcom Corporation,hunters,2024-09-13,USA,Services,101,$86.5M,,
17383.0,Associated Building Specialties,hunters,2024-09-13,USA,Construction,83,$63.7M,,
17382.0,Arch-Con,hunters,2024-09-13,USA,Construction,200,$270.9M,,
17381.0,brunswickhospitalcenter,threeam,2024-09-12,USA,Healthcare,304,$19.1M,,
17380.0,southeasternretina,ransomhub,2024-09-13,USA,Healthcare,222,$48.3M,,
17379.0,Ascend Analytics,lynx,2024-09-13,USA,Services,150,$31.5M,,
17378.0,Kingsmill Resort,qilin,2024-09-12,USA,Services,602,$147.7M,,
17377.0,brunswickhospitalcenter.o,threeam,2024-09-12,USA,Healthcare,304,<5M,,
17375.0,CSMR Agrupación de Colaboración Empresaria,meow,2024-09-12,Argentina,Services,,,,
17374.0,Carpenter McCadden and Lane LLP,meow,2024-09-12,USA,Legal,31,<$5M,,
17373.0,nhbg.co,lockbit3,2024-09-12,Colombia,Public,<25,<$5M,,
17372.0,thornton-inc,ransomhub,2024-09-12,USA,Construction,105,$18.9M,,
17371.0,Karakaya Group,medusa,2024-09-12,Turkey,Finance,72,$24.8M,,
17370.0,Starr-Iva Water & Sewer District,medusa,2024-09-12,USA,Energy,<25,<$5M,,
17369.0,mechdyne,ransomhub,2024-09-12,USA,Industrial,366,$38M,,
17368.0,CNPS Cameroun,spacebears,2024-09-12,Cameroon,Services,<25,<$5M,,
17365.0,jatelindo,stormous,2024-09-12,Indonesia,Finance,291,<$5M,,
17364.0,Charles Darwin School,blacksuit,2024-09-11,UK,Education,246,$7.1M,,
17363.0,allamericanpoly,ransomhub,2024-09-11,USA,Industrial,400,$108.6M,,
17362.0,Clatronic International GmbH,fog,2024-09-11,Germany,Retail,141,$121.9M,,
17361.0,S. Walter Packaging,fog,2024-09-11,USA,Industrial,234,$59.5M,,
17360.0,Cathedral Prep,incransom,2024-09-11,USA,Education,63,$7.1M,,
17359.0,ICBC London,hunters,2024-09-11,UK,Finance,845,$489.1M,,
17358.0,Advanced Physician Management Services ,meow,2024-09-11,USA,Services,<25,<$5M,,
17357.0,Arville,meow,2024-09-11,UK,Industrial,85,$29.9M,,
17356.0,Regent Care Center,incransom,2024-09-11,USA,Healthcare,260,$25.5M,,
17355.0,Ladov Law Firm,bianlian,2024-09-11,USA,Legal,<25,<$5M,,
17354.0,vinatiorganics,ransomhub,2024-09-10,India,Industrial,1072,$227.2M,,
17353.0,Evans Distribution Systems,play,2024-09-10,USA,Transportation,566,$94.1M,,
17352.0,Weldco-Beales Manufacturing,play,2024-09-10,Canada,Industrial,157,$60.3M,,
17351.0,PIGGLY WIGGLY ALABAMA DISTRIBUTING,play,2024-09-10,USA,Retail,599,$77.6M,,
17350.0,Joe Swartz Electric,play,2024-09-10,USA,Construction,129,$22.4M,,
17349.0,Virginia Dare Extract Co.,play,2024-09-10,USA,Industrial,160,$67.9M,,
17348.0,Southeast Cooler,play,2024-09-10,USA,Industrial,97,$20.3M,,
17347.0,rupicard,killsec,2024-09-10,India,Finance,<25,,,
17346.0,Elgin Separation Solutions,play,2024-09-10,USA,Industrial,331,$62.5M,,
17345.0,Bel-Air Bay Club,play,2024-09-10,USA,Services,134,$9.8M,,
17344.0,Arc-Com,dragonforce,2024-09-10,USA,Industrial,196,$10.8M,,
17343.0,Controlled Power,dragonforce,2024-09-10,USA,Industrial,96,$23.3M,,
17342.0,Appellation vins fins,ransomhub,2024-09-09,France,Retail,<25,<$5M,,
17341.0,IDF and Mossad agents,meow,2024-09-10,Israel,Unknown,,,,
17340.0,Vickers Engineering,akira,2024-09-10,USA,Industrial,141,$31.2M,,
17338.0,Qeco/coeq,rhysida,2024-09-10,Canada,Public,25,<$5M,,
17337.0,E-Z Pack Holdings ,incransom,2024-09-10,USA,Industrial,342,$42.6M,,
17336.0,Myelec Electrical,meow,2024-09-10,Australia,Technology,54,$5.5M,,
17335.0,HDI,bianlian,2024-09-10,Canada,Finance,<5000,$2.8B,,
17334.0,Bank Rakyat,hunters,2024-09-10,Malaysia,Finance,5855,$1.4B,,
17333.0,americagraphics,ransomhub,2024-09-10,USA,Services,<25,<$5M,,
17332.0,Pennsylvania State Education Association,rhysida,2024-09-09,USA,Education,254,$23.2M,,
17331.0,schynsassurances.be,killsec,2024-09-09,Belgium,Finance,,,,
17330.0,The P&V Group,killsec,2024-09-09,Belgium,Finance,195,$322.3M,,
17329.0,avf-biomedical,ransomhub,2024-09-09,France,Industrial,<25,<$5M,,
17328.0,bsg,ransomhub,2024-09-09,Australia,Services,69,<$5M,,
17327.0,Dpe,ransomhub,2024-09-09,Thailand,Consumer,<25,<$5M,,
17326.0,University of Genoa,ransomhub,2024-09-09,Italy,Education,95,$8M,,
17325.0,Battle Lumber Co.,bianlian,2024-09-09,USA,Industrial,350,$106M,,
17323.0,kahle cpa,qilin,2024-09-09,USA,Services,<25,<$5M,,
17321.0,atlanticice,qilin,2024-09-09,USA,Construction,<25,<$5M,,
17320.0,"Smart Source, Inc.",bianlian,2024-09-09,USA,Services,300,$125.6M,,
17319.0,Phoenix Air Conditioning & Heating,qilin,2024-09-09,USA,Construction,<25,<$5M,,
17318.0,CAM | Tyre Trade Systems & Solutions,qilin,2024-09-09,UK,Retail,67,<$5M,,
17316.0,Exitz Technologies,qilin,2024-09-09,USA,Technology,<25,$6.5M,,
17315.0,kashima-coat,cicada3301,2024-09-09,Japan,Industrial,<25,<$5M,,
17307.0,Stratford School Academy,rhysida,2024-09-08,UK,Education,313,$17.2 M,,
17306.0,Grupo Cortefiel,medusa,2024-09-07,Spain,Industrial,3816,$604.8M,,
17305.0,Prosolit,medusa,2024-09-07,Belgium,Construction,<25,<$5M,,
17303.0,Cardiology of Virginia,ransomhub,2024-09-07,USA,Healthcare,<25,$15.8M,,
17301.0,Elsoms Seeds,meow,2024-09-07,UK,Agriculture,89,$32M,,
17300.0,Nocciole Marchisio,meow,2024-09-07,Italy,Consumer,59,$78M,,
17298.0,Millsboro Animal Hospital,qilin,2024-09-07,USA,Healthcare,,,,
17297.0,America Voice,medusa,2024-09-06,USA,Technology,<25,<$5M,,
17295.0,briedis.lt,ransomhub,2024-09-06,Lithuania,Retail,118,,,
17294.0,Keya Accounting and Tax Services ,bianlian,2024-09-06,USA,Services,<25,<$5M,,
17293.0,CK Associates,bianlian,2024-09-06,USA,Services,86,$12.9M,,
17292.0,ctelift,madliberator,2024-09-06,Italy,Industrial,93,$24M,,
17291.0,Arbitech ,lynx,2024-09-06,USA,Retail,125,$92.6M,,
17290.0,SESAM Informatics,hunters,2024-09-06,Senegal,Technology,33,$6.1M,,
17289.0,champeau,cactus,2024-09-06,Canada,Industrial,213,$25.5M,,
17288.0,riomarineinc,cactus,2024-09-06,USA,Retail,105,$19.4M,,
17285.0,CDA Sanitair,killsec,2024-09-05,Belgium,Construction,<25,<$5M,,
17284.0,Belfius Bank,killsec,2024-09-05,Belgium,Finance,5924,"$2,8B",,
17283.0,dvv,killsec,2024-09-05,Belgium,Finance,<25,<$5M,,
17282.0,inorde,ransomhub,2024-09-05,Spain,Public,<25,<$5M,,
17281.0,Cincinnati Public Schools,ransomhub,2024-09-05,USA,Education,6500,$691.5 M,,
17280.0,Inglenorth Contracting,ransomhub,2024-09-05,UK,Construction,<25,$5.4M,,
17279.0,Custom Security Systems,hunters,2024-09-06,USA,Services,75,$16.5M,,
17277.0,Kawasaki Motors Europe,ransomhub,2024-09-05,Netherlands,Retail,330,$71.8M,,
17276.0,PhD Services,dragonforce,2024-09-05,USA,Services,321,$48.7M,,
17275.0,CBT-Claus-Beton-Transport,ransomhub,2024-09-05,Germany,Retail,<25,<$5M,,
17274.0,Towell Engineering Group,ransomhub,2024-09-05,Oman,Transportation,1974,$483.4M,,
17273.0,rhp,lockbit3,2024-09-05,Brazil,Services,1860,$936.5M,,
17272.0,tri-tech,ransomhub,2024-09-05,USA,Industrial,<25,$5.3M,,
17271.0,Baird Mandalas Brockstedt ,akira,2024-09-05,USA,Public,55,$9.4M,,
17270.0,Imetame,akira,2024-09-05,Brazil,Energy,1725,$590.6M,,
17269.0,Cellular Plus,akira,2024-09-05,USA,Technology,302,$105.5M,,
17268.0,SWISS CZ,akira,2024-09-05,Czech Republic,Consumer,<25,<$5M,,
17267.0,Hospital Episcopal San Lucas,medusa,2024-09-05,Portorico,Healthcare,131,$10.7M,,
17266.0,parknfly.ca,ransomhub,2024-09-05,Canada,Consumer,215,$41M,,
17265.0,Arch Street Capital Advisors,qilin,2024-09-05,USA,Finance,<25,$10M,,
17264.0,"Western Supplies, Inc",bianlian,2024-09-05,USA,Industrial,<25,$7.8M,,
17263.0,Farmers' Rice Cooperative,play,2024-09-04,USA,Retail,264,$194M,,
17262.0,Parrish,blacksuit,2024-09-04,USA,Retail,1504,$792M,,
17261.0,Seirus Innovation,play,2024-09-04,USA,Retail,71,$14.7M,,
17260.0,galgorm,ransomhub,2024-09-04,UK,Services,263,$65.2M,,
17259.0,Crain Group,play,2024-09-04,USA,Construction,<25,$7.9M,,
17258.0,Bakersfield,play,2024-09-04,USA,Media,1446,$270.6M,,
17257.0,"W. A. Richardson Builders, ",blacksuite,2024-09-03,USA,Construction,80,$8.7M,,
17256.0,"United Methodist Retirement Homes, Inc",blacksuite,2024-09-03,USA,Healthcare,800,$79M,,
17255.0,Performance Controls,ransomhub,2024-09-04,USA,Industrial,85,$53.8M,,
17254.0,OSDA Contract Services,blacksuit,2024-09-04,USA,Industrial,<25,<$5M,,
17253.0,ych,madliberator,2024-09-04,Singapore,Transportation,513,$978.7M,,
17252.0,wwwnnettcurrie.co.nz,ransomhub,2024-09-04,New Zealand,Unknown,102853,,,
17251.0,plannedparenthood,ransomhub,2024-09-04,USA,Public,12407,$1.7B,,
17250.0,idom,lynx,2024-09-04,Spain,Construction,3800,$724M,,
17249.0,Sunrise Erectors,hunters,2024-09-04,USA,Construction,200,$92M,,
17248.0,balboabayresort,cactus,2024-09-04,USA,Services,146,$24.5M,,
17247.0,gardenhomesmanagement,ransomhub,2024-09-04,USA,Construction,128,$43.4M,,
17246.0,simson-maxwell,cactus,2024-09-04,Canada,Industrial,112,$29.4M,,
17244.0,rangeramerican,cactus,2024-09-03,Portorico,Services,261,$24.7M,,
17243.0,mcphillips.co,cactus,2024-09-03,UK,Construction,290,$40.8M,,
17242.0,flodraulic,cactus,2024-09-03,USA,Industrial,214,$58M,,
17237.0,wilmingtoncc,ransomhub,2024-09-03,USA,Services,643,$59M,,
17233.0,VOP CZ,ransomhouse,2024-09-03,Czech Republic,Industrial,866,$165M,,
17230.0,Turman,qilin,2024-09-03,USA,Construction,360,$70M,,
17229.0,Kingsport Imaging Systems,medusa,2024-09-03,USA,Retail,18,<$5M,,
17228.0,amberbev,ransomhub,2024-09-03,Luxembourg,Consumer,2000,$328M,,
17227.0,Removal.AI,ransomhub,2024-09-02,UK,Unknown,,,,
17225.0,pokerspa.it,ransomhub,2024-09-02,Italy,Technology,37,$5.7M,,
17224.0,Project Hospitality,rhysida,2024-09-02,USA,Public,331,$36.2M,,
17223.0,Shomof Group,medusa,2024-09-02,USA,Construction,<25,$6M,,
17222.0,sanyo-av,ransomhub,2024-09-02,Taiwan,Industrial,70980,$703.4M,,
17221.0,schneider.ch,ransomhub,2024-09-02,Switzerland,Technology,<25,<$5M,,
17220.0,San Francisco Sheriff's Department (sjcso),incransom,2024-09-02,USA,Public,<25,<$5M,,
17218.0,electriforce,ransomhub,2024-09-02,USA,Construction,<25,<$5M,,
17217.0,ERoko Distributors,incransom,2024-09-02,Canada,Industrial,85,$22.8M,,
17216.0,QuÃ¡litas MÃ©xico,hunters,2024-09-01,Mexico,Unknown,,,,
17215.0,welland,trinity,2024-09-01,China,Industrial,86,$21.6M,,
17214.0,White Mountain Backpacks,rhysida,2024-08-31,Australia,Retail,<25,<$5M,,
17213.0,Southwest Traders,blacksuit,2024-08-31,USA,Retail,327,$361.5M,,
17212.0,Nevada Heart Vascular Center,blacksuit,2024-08-31,USA,Healthcare,102,$16.9M,,
17211.0,MorningStar Senior Living,blacksuit,2024-08-31,USA,Healthcare,290,$52.7M,,
17210.0,Goodless Dermatology,blacksuit,2024-08-31,USA,Healthcare,<25,$5.3M,,
17209.0,Effortless Office,blacksuit,2024-08-31,USA,Technology,58,$11.5M,,
17208.0,ciot,ransomhub,2024-08-31,Canada,Retail,678,$151.9M,,
17207.0,Caseificio Alta Valsesia,meow,2024-08-31,Italy,Consumer,<25,$5M,,
17206.0,Special Oilfield Services Company ,meow,2024-08-31,Oman,Energy,902,$7.8M,,
17205.0,Instituto Cardiovascular del Cesar,meow,2024-08-31,Colombia,Healthcare,<1000,,,
17204.0,NOBI AS,meow,2024-08-31,Norway,Construction,221,<$5M,,
17203.0,Grupo Modesto Cerqueira,meow,2024-08-31,Brazil,Services,61,<$5M,,
17202.0,Donco and Sons Inc.,meow,2024-08-31,USA,Construction,26,<$5M,,
17201.0,nissan-dubai,ransomhub,2024-08-31,UAE,Industrial,852,$233.1 M,,
17200.0,"Khoo and Company, Inc",cicada3301,2024-08-31,USA,Services,<25,<$5M,,
17199.0,"John W. Brooker & Co., CPAs",cicada3301,2024-08-31,USA,Services,<25,$6M,,
17198.0,BLVD Residential INC,cicada3301,2024-08-31,USA,Construction,349,<$5M,,
17197.0,"Bogdan & Frasco, LLP",cicada3301,2024-08-31,USA,Services,<25,$5M,,
17196.0,New River Electrical Corporation,ElDorado,2024-08-31,USA,Construction,1100,$247.1M,,
17195.0,The Recycler Core Company,ElDorado,2024-08-31,USA,Consumer,101,$20.4M,,
17194.0,Sports & Spine Orthopaedics,rhysida,2024-08-31,USA,Healthcare,25,<$5M,,
17193.0,Tranter (tcn),lynx,2024-08-31,USA,Construction,1006,$35.6M,,
17192.0,Phyton Biotech,monti,2024-08-30,USA,Services,108,$16.4M,,
17191.0,grant-associates,ransomhub,2024-08-30,UK,Services,280,$61M,,
17190.0,Mitsubishi Chemical Group,everest,2024-08-31,Japan,Industrial,66358,$27.7B,,
17189.0,Burgess Kilpartik,monti,2024-08-30,Canada,Services,<25,<$5M,,
17188.0,Richmond Auto Mall,monti,2024-08-30,Canada,Retail,192,$76.3M,,
17187.0,Seng Tsoi Architect,monti,2024-08-30,Canada,Construction,<25,<$5M,,
17186.0,Raeyco Lab Equipment Systems Management,monti,2024-08-30,Canada,Retail,<25,<$5M,,
17185.0,Welding and Fabrication (humblemfg),monti,2024-08-30,Canada,Industrial,<25,<$5M,,
17184.0,City Projects,monti,2024-08-30,Canada,Construction,27,$5.8M,,
17183.0,Prism Construction,monti,2024-08-30,Canada,Construction,95,$21.2M,,
17182.0,Cotala Cross-Media,monti,2024-08-30,Canada,Services,<25,<$5M,,
17181.0,pfsbrands,abyss,2024-08-30,USA,Finance,150,$58.2M,,
17180.0,Timor Telecom,ransomhub,2024-08-30,Timor-Leste,Technology,264,$62.1M,,
17179.0,lfewines,ransomhub,2024-08-30,Chile,Consumer,233,$12.8M,,
17178.0,gruyeria.ch,ransomhub,2024-08-30,Switzerland,Industrial,,,,
17177.0,fenceauthority,ransomhub,2024-08-30,USA,Construction,72,$19.7M,,
17176.0,John Kellys,ransomhub,2024-08-30,UK,Industrial,<25,$5M,,
17175.0,Iph,ransomhub,2024-08-30,France,Unknown,,,,
17174.0,Suva City Council,ransomhub,2024-08-30,Fiji,Public,55,$21.1M,,
17173.0,Primăria Municipiului Timișoara,ransomhub,2024-08-30,Romania,Industrial,494,$9M,,
17172.0,"Direccin Departamental de Educacin, Quetzaltenango",ransomhub,2024-08-30,Guatemala,Education,214,$39M,,
17171.0,"Wayne Wright, LLP.",bianlian,2024-08-30,USA,Public,45,<$5M,,
17170.0,ICWI,bianlian,2024-08-30,Jamaica,Finance,171,$46.1 M,,
17169.0,Swinburne University of Technology,ransomhub,2024-08-30,USA,Education,2590,$577.4 M,,
17168.0,IIIT-Delhi,ransomhub,2024-08-30,India,Education,<25,<$5M,,
17167.0,ramoncorripio,ransomhub,2024-08-30,Dominican Republic,Retail,55,$10M,,
17166.0,la Cité internationale de la bande dessinée et de l'image,ransomhub,2024-08-30,France,Retail,128,$18.2 M,,
17165.0,Eric Rossi CPA ,bianlian,2024-08-30,USA,Services,<25,<$5M,,
17163.0,Fanning Fanning and Associates,lockbit3,2024-08-30,USA,Construction,<25,$6.3M,,
17162.0,akanea,lockbit3,2024-08-30,France,Services,221,$9M,,
17158.0,Lane Supply Inc.,bianlian,2024-08-30,USA,Construction,100,$23.8M,,
17157.0,Riverside Resort Hotel and Casino,lynx,2024-08-30,USA,Services,1719,$316.9M,,
17156.0,Stein Fibers,bianlian,2024-08-30,USA,Industrial,66,$100M,,
17155.0,Navitas Semiconductor,hunters,2024-08-30,USA,Industrial,314,$91.7M,,
17149.0,inces,lockbit3,2024-08-30,UK,Retail,41,$6.7M,,
17148.0,hphood,lockbit3,2024-08-30,USA,Industrial,3500,$3.2B,,
17146.0,albanybank,lockbit3,2024-08-30,USA,Finance,93,$21.6M,,
17145.0,Sampoerna Agro,lockbit3,2024-08-30,Indonesia,Industrial,8845,$324.9M,,
17144.0,Toronto District School Board,lockbit3,2024-08-30,Canada,Education,42000,$98.5N/AM,,
17143.0,alconca,lockbit3,2024-08-30,Venezuela,Industrial,<50,<N/A$5M,,
17142.0,Hollywood Burbank Airport,blacksuit,2024-08-29,USA,Transportation,75,$18.8M,,
17141.0,Clatronic International GmbH,blacksuit,2024-08-29,Germany,Technology,141,$121.9N/AM,,
17140.0,glasstile,ransomhub,2024-08-29,USA,Construction,446,$107M,,
17139.0,Corbally Gartland and Rappleyea,rhysida,2024-08-29,USA,Public,38,,,
17138.0,Risser Oil,qilin,2024-08-29,USA,Energy,<10,$20M,,
17137.0,malonetoyota,blacksuit,2024-08-29,USA,Industrial,98,$33M,,
17136.0,Stiller Aesthetics,qilin,2024-08-29,USA,Healthcare,,,,
17135.0,Gortemoller Engineering (gorteng),lynx,2024-08-29,USA,Industrial,<25,,,
17134.0,Appletec Ltd,handala,2024-08-29,Israel,Technology,30,,,
17133.0,"Bayou DeSiard Country Club - Monroe, LA",cicada3301,2024-08-29,USA,Services,170,<N/A$5M,,
17132.0,christen-sanitaer.ch,cicada3301,2024-08-29,Switzerland,Construction,20,,,
17131.0,rmn.fr,BrainCipher,2024-08-29,France,Entertainment,<5000,$77.4M,,
17130.0,Epi Breads,play,2024-08-29,USA,Consumer,100,$84M,,
17129.0,Software Engineering Associates,play,2024-08-29,USA,Technology,500,$64.7M,,
17128.0,GDB International,play,2024-08-29,USA,Agriculture,500,$419.3M,,
17127.0,ABC Parts International,play,2024-08-29,USA,Industrial,<500,$319.2M,,
17126.0,Universal Pure,play,2024-08-29,USA,Consumer,<500,$24.4M,,
17125.0,Omicron Granite & Tile,play,2024-08-29,USA,Construction,77,$37.5M,,
17124.0,Clabots,play,2024-08-29,Belgium,Construction,81,$19.3M,,
17123.0,rainierarms,ransomhub,2024-08-29,USA,Unknown,24,,,
17122.0,tjs,killsec,2024-08-28,USA,Construction,12,,,
17121.0,ghanare,BrainCipher,2024-08-28,Ghana,Energy,<200,,,
